	Unnamed: 0	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
1710	1710	pgpB	Not annotated		1	2.2478134110787202	0
1711	1711	pgsA	Not annotated	sp|P0ABF8|PGSA_ECOLI	1	0.413556740289414	0
1712	1712	pheA	Not annotated	sp|P0A9J8|PHEA_ECOLI	1	1.61075268817204	0
1713	1713	pheP	Not annotated	sp|P24207|PHEP_ECOLI	1	2.07951070336391	0
1714	1714	pheS	Not annotated		1	1.96902654867257	0
1715	1715	pheT	Not annotated		1	1.86180555555556	0
1716	1716	pheU	Translation		1	1.08928571428571	0
1717	1717	pheU	Translation		1	0.548672566371681	0
1718	1718	phnB	Not annotated		1	3.16949152542373	0
1719	1719	phnC	Not annotated		1	2.62903225806452	0
1720	1720	phnD	Not annotated		1	3.8421052631579	1
1721	1721	phnE	Not annotated		1	5.4	0
1722	1722	phnE	Not annotated		1	1.0	0
1723	1723	phnF	Not annotated		1	6.75	0
1724	1724	phnG	Not annotated		1	3.8125	1
1725	1725	phnH	Not annotated		1	3.69230769230769	0
1726	1726	phnI	Not annotated		1	3.12790697674419	0
1727	1727	phnJ	Not annotated		1	2.43589743589744	1
1728	1728	phnK	Not annotated		1	3.96	0
1729	1729	phnL	Not annotated		1	2.0506329113924	0
1730	1730	phnM	Metabolism		1	3.05333333333333	0
1731	1731	phnN	Not annotated		1	2.7272727272727297	1
1732	1732	phnO	Not annotated		1	3.05882352941176	0
1733	1733	phnP	Not annotated		1	2.37931034482759	0
1734	1734	phoA	Not annotated		1	1.3703703703703702	0
1735	1735	phoB	Not annotated		1	4.45833333333333	0
1736	1736	phoE	Not annotated		1	3.1864406779661	0
1737	1737	phoH	Not annotated		1	0.663344407530454	0
1738	1738	phoP	Not annotated	sp|P23836|PHOP_ECOLI	1	0.3795411089866161	0
1739	1739	phoQ	Not annotated		1	0.597193347193347	0
1740	1740	phoR	Not annotated		1	3.1408450704225404	0
1741	1741	phoU	Regulation	sp|P0A9K7|PHOU_ECOLI	1	1.33333333333333	0
1742	1742	php	Not annotated		1	2.04109589041096	0
1743	1743	phr	Not annotated		1	2.22522522522523	0
1744	1744	pinQ	Not annotated		1	6.25	0
1745	1745	pinR	Not annotated		1	3.425	0
1746	1746	pioO	Not annotated		1	2.28	0
1747	1747	pitA	Not annotated	sp|P0AFJ7|PITA_ECOLI	1	1.2452830188679198	0
1748	1748	pitB	Not annotated		1	3.54477611940298	0
1749	1749	pldA	Not annotated		1	2.3368421052631603	0
1750	1750	pldB	Not annotated		1	1.1417525773195902	1
1751	1751	plsB	Membrane/cell wall	sp|P0A7A7|PLSB_ECOLI;sp|C5A134|PLSB_ECOBW;sp|B1XC40|PLSB_ECODH	1	1.7768361581920902	0
1752	1752	plsC	Not annotated		1	1.22493224932249	0
1753	1753	plsX	Not annotated		1	0.8408949658172781	0
1754	1754	pmbA	Not annotated	sp|P0AFK0|PMBA_ECOLI	1	1.19012797074954	1
1755	1755	pmrD	Not annotated		1	0.518181818181818	0
1756	1756	pncA	Not annotated	sp|P21369|PNCA_ECOLI	1	0.7442622950819671	0
1757	1757	pncB	Not annotated	sp|P18133|PNCB_ECOLI;sp|C4ZQ57|PNCB_ECOBW;sp|B1X8N5|PNCB_ECODH	1	1.8973941368078202	0
1758	1758	pnp	Metabolism	sp|P05055|PNP_ECOLI;sp|C4ZSQ5|PNP_ECOBW;sp|B1XGX6|PNP_ECODH	1	1.11394000504159	0
1759	1759	pntA	Not annotated	sp|P07001|PNTA_ECOLI	1	1.03030303030303	0
1760	1760	pntB	Not annotated	sp|P0AB67|PNTB_ECOLI	1	1.15466666666667	0
1761	1761	pnuC	Not annotated		1	1.47169811320755	1
1762	1762	polA	Not annotated		1	0.815510204081633	1
1763	1763	polB	Other		1	4.0718954248366	0
1764	1764	potA	Not annotated	sp|P69874|POTA_ECOLI	1	2.9269662921348303	0
1765	1765	potB	Not annotated	sp|P0AFK4|POTB_ECOLI	1	1.41573033707865	0
1766	1766	potC	Not annotated	sp|P0AFK6|POTC_ECOLI	1	1.62385321100917	1
1767	1767	potD	Not annotated	sp|P0AFK9|POTD_ECOLI	1	1.5671232876712298	0
1768	1768	potE	Transport		1	3.16981132075472	0
1769	1769	potF	Not annotated	sp|P31133|POTF_ECOLI	1	1.58767772511848	1
1770	1770	potG	Not annotated		1	3.9591836734693904	1
1771	1771	potH	Not annotated		1	2.10344827586207	0
1772	1772	potI	Not annotated		1	3.8548387096774195	0
1773	1773	poxA	Not annotated		1	1.9810810810810802	0
1774	1774	poxB	Not annotated	sp|P07003|POXB_ECOLI	1	1.9395348837209296	1
1775	1775	ppa	Not annotated		1	2.53477588871716	0
1776	1776	ppc	Not annotated		1	1.0614294152392199	1
1777	1777	ppdA	Not annotated		1	2.60714285714286	0
1778	1778	ppdB	Not annotated		1	2.4181818181818198	0
1779	1779	ppdC	Not annotated		1	3.5	0
1780	1780	ppdD	Not annotated		1	4.12903225806452	0
1781	1781	pphA	Not annotated		1	3.1980198019802004	0
1782	1782	pphB	Not annotated		1	3.2291666666666696	0
1783	1783	ppiA	Not annotated	sp|P0AFL3|PPIA_ECOLI	1	1.08823529411765	0
1784	1784	ppiB	Not annotated	sp|P23869|PPIB_ECOLI	1	1.95856196783349	0
1785	1785	ppiC	Not annotated	sp|P0A9L5|PPIC_ECOLI	1	2.15143369175627	0
1786	1786	ppiD	Not annotated	sp|P0ADY1|PPID_ECOLI	1	0.98581865062312	1
1787	1787	ppk	Not annotated	sp|P0A7B1|PPK_ECOLI	1	1.62687747035573	0
1788	1788	pps	Not annotated		1	0.607632093933464	0
1789	1789	ppx	Not annotated	sp|P0AFL6|PPX_ECOLI	1	1.48936170212766	0
1790	1790	pqiA	Not annotated		1	2.23706896551724	0
1791	1791	pqiB	Not annotated	sp|P43671|PQIB_ECOLI	1	1.8975791433892	0
1792	1792	pqqL	Not annotated	sp|P31828|PQQL_ECOLI	1	4.6426116838488	0
1793	1793	prc	Not annotated	sp|P23865|PRC_ECOLI	1	1.2408462164361298	1
1794	1794	prfA	Translation		1	3.266	0
1795	1795	prfB	Not annotated		1	2.43575418994413	0
1796	1796	prfB	Not annotated		1	2.01826484018265	0
1797	1797	prfC	Not annotated		1	4.3322683706070295	0
1798	1798	prfH	Not annotated		1	2.95454545454545	0
1799	1799	priA	Not annotated		1	3.16759776536313	1
1800	1800	priC	Not annotated		1	2.24242424242424	0
1801	1801	prkB	Not annotated		1	1.4882943143812701	0
1802	1802	prlC	Not annotated		1	2.54048964218456	0
1803	1803	prmA	Translation	sp|P0A8T1|PRMA_ECOLI;sp|C4ZSZ5|PRMA_ECOBW;sp|B1XHM8|PRMA_ECODH	1	1.59933774834437	0
1804	1804	prmB	Not annotated	sp|P39199|PRMB_ECOLI	1	5.50675675675676	0
1805	1805	prmC	Not annotated		1	1.65625	0
1806	1806	proA	Metabolism	sp|P07004|PROA_ECOLI;sp|C4ZTA0|PROA_ECOBW;sp|B1XDY6|PROA_ECODH	1	2.15406162464986	0
1807	1807	proB	Metabolism	sp|P0A7B5|PROB_ECOLI;sp|C4ZT99|PROB_ECOBW;sp|B1XDY5|PROB_ECODH	1	1.355871886121	0
1808	1808	proC	Not annotated		1	3.88235294117647	0
1809	1809	proK	Not annotated		1	2.0	0
1810	1810	proL	Not annotated		1	3.0	0
1811	1811	proM	Not annotated		1	3.6	0
1812	1812	proP	Transport	sp|P0C0L7|PROP_ECOLI	1	0.8641358641358641	0
1813	1813	proQ	Regulation	sp|P45577|PROQ_ECOLI;sp|C4ZZI8|PROQ_ECOBW;sp|B1XH99|PROQ_ECODH	1	1.9446366782006896	0
1814	1814	proS	Not annotated		1	1.3836424957841498	0
1815	1815	proV	Transport	sp|P14175|PROV_ECOLI	1	1.67441860465116	0
1816	1816	proW	Transport	sp|P14176|PROW_ECOLI	1	1.71296296296296	1
1817	1817	proX	Transport	sp|P0AFM2|PROX_ECOLI	1	1.4692307692307698	0
1818	1818	proY	Not annotated	sp|P0AAE2|PROY_ECOLI	1	2.52112676056338	0
1819	1819	prsA	Not annotated		1	1.71364452423698	0
1820	1820	psd	Not annotated	sp|P0A8K1|PSD_ECOLI;sp|C5A1F4|PSD_ECOBW;sp|B1XDR4|PSD_ECODH	1	2.7328519855595697	0
1821	1821	psiF	Not annotated	sp|P0AFM4|PSIF_ECOLI	1	2.64545454545455	0
1822	1822	pspA	Not annotated	sp|P0AFM6|PSPA_ECOLI	1	11.7578397212544	0
1823	1823	pspB	Not annotated	sp|P0AFM9|PSPB_ECOLI	1	22.5	0
1824	1824	pspC	Not annotated		1	6.24324324324324	0
1825	1825	pspD	Not annotated		1	15.1818181818182	0
1826	1826	pspE	Not annotated	sp|P23857|PSPE_ECOLI	1	0.30651092364265603	0
1827	1827	pspF	Not annotated		1	3.38888888888889	0
1828	1828	pssA	Not annotated		1	1.87724377533295	0
1829	1829	pstA	Transport		1	3.4166666666666696	1
1830	1830	pstB	Transport	sp|P0AAH0|PSTB_ECOLI	1	2.56088560885609	1
1831	1831	pstC	Not annotated		1	4.0	0
1832	1832	pstS	Transport	sp|P0AG82|PSTS_ECOLI	1	3.0752212389380498	1
1833	1833	pta	Not annotated	sp|P0A9M8|PTA_ECOLI	1	1.00807754442649	1
1834	1834	pth	Not annotated	sp|P0A7D1|PTH_ECOLI;sp|C4ZTP5|PTH_ECOBW;sp|B1XAP5|PTH_ECODH	1	6.46086956521739	0
1835	1835	ptr	Not annotated		1	1.5	0
1836	1836	ptrB	Not annotated		1	3.10486891385768	0
1837	1837	ptsA	Not annotated		1	2.37113402061856	0
1838	1838	ptsG	Not annotated		1	6.30336200156372	1
1839	1839	ptsH	Not annotated		1	8.65395894428153	0
1840	1840	ptsI	Not annotated		1	3.3718732629238497	1
1841	1841	ptsN	Not annotated	sp|P69829|PTSN_ECOLI	1	2.0320284697508897	0
1842	1842	ptsP	Transport		1	1.22401433691756	0
1843	1843	purA	Not annotated	sp|P0A7D4|PURA_ECOLI;sp|C4ZR54|PURA_ECOBW;sp|B1XDS8|PURA_ECODH	1	0.637991266375546	0
1844	1844	purB	Not annotated		1	2.5513784461152897	0
1845	1845	purC	Not annotated		1	2.0	0
1846	1846	purD	Not annotated		1	1.9	0
1847	1847	purE	Not annotated	sp|P0AG18|PURE_ECOLI	1	3.48387096774194	0
1848	1848	purF	Not annotated		1	1.75	0
1849	1849	purH	Not annotated		1	2.65656565656566	0
1850	1850	purK	Not annotated	sp|P09029|PURK_ECOLI	1	2.56382978723404	0
1851	1851	purL	Metabolism		1	2.3324538258575203	0
1852	1852	purM	Not annotated		1	2.5	0
1853	1853	purN	Not annotated		1	2.6038961038961004	0
1854	1854	purR	Not annotated	sp|P0ACP7|PURR_ECOLI;sp|C4ZYC2|PURR_ECOBW	1	1.61884368308351	0
1855	1855	purT	Metabolism	sp|P33221|PURT_ECOLI;sp|C4ZZK6|PURT_ECOBW;sp|B1XHB7|PURT_ECODH	1	4.08411214953271	0
1856	1856	purU	Not annotated	sp|P37051|PURU_ECOLI	1	1.8288973384030405	0
1857	1857	putA	Not annotated	sp|P09546|PUTA_ECOLI	1	0.619424002907241	1
1858	1858	putP	Not annotated	sp|P07117|PUTP_ECOLI	1	0.39401888772298	0
1859	1859	puuA	Not annotated		1	3.0940438871473397	1
1860	1860	puuB	Not annotated		1	5.954545454545452	1
1861	1861	puuC	Not annotated		1	4.32456140350877	1
1862	1862	puuD	Not annotated		1	4.94642857142857	1
1863	1863	puuD	Not annotated		1	0.666666666666667	1
1864	1864	puuE	Not annotated		1	5.7384615384615385	0
1865	1865	puuP	Not annotated		1	3.83756345177665	0
1866	1866	puuR	Not annotated	sp|P0A9U6|PUUR_ECOLI	1	2.80909090909091	0
1867	1867	pykA	Not annotated		1	0.252744571846792	0
1868	1868	pykF	Metabolism		1	1.74856779121579	0
1869	1869	pyrB	Not annotated	sp|P0A786|PYRB_ECOLI;sp|C4ZRB8|PYRB_ECOBW;sp|B1XEM6|PYRB_ECODH	1	3.9740259740259702	0
1870	1870	pyrC	Not annotated	sp|P05020|PYRC_ECOLI;sp|C4ZS02|PYRC_ECOBW;sp|B1X9H5|PYRC_ECODH	1	2.7396449704142003	0
1871	1871	pyrD	Not annotated	sp|P0A7E1|PYRD_ECOLI;sp|C4ZQ71|PYRD_ECOBW;sp|B1X8P9|PYRD_ECODH	1	2.2952380952381	0
1872	1872	pyrE	Metabolism		1	1.24444444444444	1
1873	1873	pyrF	Not annotated	sp|P08244|PYRF_ECOLI;sp|C4ZTX6|PYRF_ECOBW;sp|B1XBN2|PYRF_ECODH	1	4.26126126126126	0
1874	1874	pyrG	Not annotated	sp|P0A7E5|PYRG_ECOLI;sp|C4ZZT3|PYRG_ECOBW;sp|B1XDJ0|PYRG_ECODH	1	1.7381900967558301	0
1875	1875	pyrH	Not annotated	sp|P0A7E9|PYRH_ECOLI	1	1.77171215880893	0
1876	1876	pyrI	Not annotated	sp|P0A7F3|PYRI_ECOLI;sp|C4ZRB7|PYRI_ECOBW;sp|B1XEM5|PYRI_ECODH	1	4.512195121951219	1
1877	1877	qor	Not annotated		1	2.11764705882353	1
1878	1878	qseB	Not annotated		1	1.51162790697674	0
1879	1879	qseC	Not annotated		1	2.18539325842697	0
1880	1880	queA	Not annotated	sp|P0A7F9|QUEA_ECOLI;sp|C4ZTG2|QUEA_ECOBW;sp|B1XEZ3|QUEA_ECODH	1	4.76824034334764	0
1881	1881	racC	Not annotated		1	2.8125	0
1882	1882	radA	Not annotated	sp|P24554|RADA_ECOLI	1	3.1077844311377203	0
1883	1883	rarA	Not annotated		1	7.1875	1
1884	1884	rarD	Not annotated		1	3.3587786259542	1
1885	1885	rbbA	Not annotated		1	1.30838323353293	0
1886	1886	rbfA	Not annotated	sp|P0A7G2|RBFA_ECOLI;sp|C4ZSQ8|RBFA_ECOBW;sp|B1XGX9|RBFA_ECODH	1	2.39024390243902	0
1887	1887	rbn	Not annotated		1	0.524216524216524	0
1888	1888	rbsA	Not annotated		1	2.11777225966655	0
1889	1889	rbsB	Not annotated	sp|P02925|RBSB_ECOLI	1	1.2511807228915701	1
1890	1890	rbsC	Not annotated		1	2.09823399558499	0
1891	1891	rbsD	Not annotated	sp|P04982|RBSD_ECOLI;sp|C4ZZ26|RBSD_ECOBW;sp|B1X9X5|RBSD_ECODH	1	4.13480679156909	0
1892	1892	rbsK	Not annotated		1	1.4090541632982998	0
1893	1893	rbsR	Not annotated		1	1.57754010695187	0
1894	1894	rcsA	Regulation		1	1.05429864253394	0
1895	1895	rcsB	Not annotated	sp|P0DMC7|RCSB_ECOLI	1	3.3197794624397003	0
1896	1896	rcsD	Regulation	sp|P39838|RCSD_ECOLI	1	1.6017179023508101	0
1897	1897	rcsF	Not annotated	sp|P69411|RCSF_ECOLI	1	5.35820895522388	0
1898	1898	rdgC	Not annotated	sp|P36767|RDGC_ECOLI;sp|C4ZTF1|RDGC_ECOBW;sp|B1XEY2|RDGC_ECODH	1	3.9781931464174503	0
1899	1899	recA	Not annotated	sp|P0A7G6|RECA_ECOLI;sp|C4ZYU4|RECA_ECOBW	1	9.14532871972318	0
1900	1900	recB	Not annotated		1	1.6546052631578898	0
1901	1901	recC	Not annotated		1	1.85131195335277	1
1902	1902	recD	Not annotated		1	1.1728723404255301	1
1903	1903	recE	Other		1	5.80662983425414	0
1904	1904	recF	Other		1	2.18237082066869	0
1905	1905	recG	Not annotated		1	1.53830227743271	0
1906	1906	recJ	Not annotated		1	1.70446096654275	0
1907	1907	recN	Not annotated		1	8.95	0
1908	1908	recO	Not annotated		1	1.75229357798165	1
1909	1909	recQ	Not annotated		1	1.89366515837104	1
1910	1910	recR	Not annotated	sp|P0A7H6|RECR_ECOLI;sp|C4ZUS6|RECR_ECOBW;sp|B1XFQ9|RECR_ECODH	1	1.96850393700787	0
1911	1911	recT	Not annotated		1	6.18072289156626	0
1912	1912	recX	Not annotated		1	7.53246753246753	0
1913	1913	relA	Regulation	sp|P0AG20|RELA_ECOLI	1	0.969037656903766	0
1914	1914	relB	Not annotated		1	7.3920454545454595	0
1915	1915	rem	Not annotated		1	2.7962962962963	0
1916	1916	rep	Not annotated		1	2.5818181818181802	0
1917	1917	rfaB	Not annotated		1	0.9427020506634499	0
1918	1918	rfaC	Not annotated	sp|P24173|RFAC_ECOLI	1	2.29381443298969	1
1919	1919	rfaD	Not annotated		1	2.72619047619048	0
1920	1920	rfaE	Not annotated		1	2.984	0
1921	1921	rfaF	Not annotated		1	2.06109324758842	1
1922	1922	rfaG	Not annotated		1	2.9420289855072497	0
1923	1923	rfaH	Not annotated	sp|P0AFW0|RFAH_ECOLI	1	2.26415094339623	1
1924	1924	rfaI	Not annotated		1	0.9959758551307852	1
1925	1925	rfaJ	Not annotated		1	0.9179580674566999	1
1926	1926	rfaK	Not annotated		1	1.8191933240612	0
1927	1927	rfaL	Not annotated		1	0.5454019664545979	0
1928	1928	rfaP	Not annotated		1	3.4008264462809903	0
1929	1929	rfaQ	Not annotated		1	1.92286874154263	0
1930	1930	rfaS	Not annotated		1	0.7416154936230519	1
1931	1931	rfaY	Not annotated		1	1.63111111111111	0
1932	1932	rfaZ	Not annotated		1	0.805051302288871	0
1933	1933	rfbA	Not annotated		1	0.7238472979672779	0
1934	1934	rfbB	Metabolism		1	1.1641554321966698	0
1935	1935	rfbC	Not annotated		1	0.3839285714285711	0
1936	1936	rfbX	Not annotated	sp|P37746|RFBX_ECOLI	1	0.527004454342984	0
1937	1937	rfe	Not annotated		1	0.9624060150375942	0
1938	1938	rffA	Not annotated		1	0.886524822695036	0
1939	1939	rffD	Not annotated		1	0.984054669703872	0
1940	1940	rffE	Not annotated		1	1.3677130044843	0
1941	1941	rffG	Not annotated		1	0.9355509355509352	1
1942	1942	rffH	Not annotated		1	0.961352657004831	1
1943	1943	rffM	Not annotated		1	1.39914163090129	0
1944	1944	rffT	Not annotated		1	1.3668122270742398	0
1945	1945	rhaA	Not annotated		1	3.2279411764705896	0
1946	1946	rhaB	Not annotated		1	3.21	0
1947	1947	rhaD	Not annotated		1	2.50413223140496	0
1948	1948	rhaR	Not annotated		1	0.619335347432024	0
1949	1949	rhaS	Not annotated		1	1.87692307692308	0
1950	1950	rhaT	Transport		1	3.041322314049589	0
1951	1951	rhlB	Not annotated	sp|P0A8J8|RHLB_ECOLI;sp|C4ZZ48|RHLB_ECOBW;sp|B1X9Z4|RHLB_ECODH	1	0.877885331347729	1
1952	1952	rhlE	Not annotated	sp|P25888|RHLE_ECOLI	1	1.3630289532294	1
1953	1953	rho	Regulation	sp|P0AG30|RHO_ECOLI	1	3.62343966712899	0
1954	1954	rhsA	Transport		1	1.9396984924623104	1
1955	1955	rhsB	Not annotated		1	2.24705882352941	1
1956	1956	rhsC	Not annotated		1	2.3536299765808	1
1957	1957	rhsD	Not annotated		1	2.5530546623794197	1
1958	1958	rhsE	Not annotated		1	5.02739726027397	1
1959	1959	rhtA	Not annotated		1	2.16571428571429	1
1960	1960	rhtB	Not annotated		1	1.5925925925925901	0
1961	1961	rhtC	Not annotated		1	1.42361111111111	0
1962	1962	ribA	Not annotated	sp|P0A7I7|RIBA_ECOLI;sp|C4ZTX2|RIBA_ECOBW;sp|B1XBM8|RIBA_ECODH	1	2.3817878028404302	0
1963	1963	ribB	Not annotated	sp|P0A7J0|RIBB_ECOLI;sp|C4ZQV9|RIBB_ECOBW;sp|B1XG46|RIBB_ECODH	1	2.28145161290323	0
1964	1964	ribC	Not annotated		1	0.9183577159037281	0
1965	1965	ribD	Not annotated	sp|P25539|RIBD_ECOLI	1	2.62198391420912	0
1966	1966	ribE	Not annotated		1	1.6853448275862102	0
1967	1967	ribF	Not annotated	sp|P0AG40|RIBF_ECOLI	1	2.0083594566353202	0
1968	1968	rihA	Not annotated	sp|P41409|RIHA_ECOLI;sp|C4ZWD8|RIHA_ECOBW	1	0.523832450649976	0
1969	1969	rihB	Not annotated		1	6.428571428571429	0
1970	1970	rihC	Not annotated	sp|P22564|RIHC_ECOLI;sp|C4ZPV6|RIHC_ECOBW;sp|B1XBF5|RIHC_ECODH	1	0.509181969949916	0
1971	1971	rimI	Not annotated		1	7.882352941176469	0
1972	1972	rimJ	Not annotated	sp|P0A948|RIMJ_ECOLI	1	0.727401129943503	0
1973	1973	rimK	Not annotated		1	1.03738317757009	1
1974	1974	rimL	Not annotated		1	0.809128630705394	0
1975	1975	rimM	Not annotated	sp|P0A7X6|RIMM_ECOLI;sp|C4ZYM6|RIMM_ECOBW;sp|B1XBT0|RIMM_ECODH	1	1.46921975662133	0
1976	1976	rlmB	Not annotated	sp|P63177|RLMB_ECOLI	1	2.03237410071942	0
1977	1977	rlpA	Not annotated	sp|P10100|RLPA_ECOLI	1	2.08759124087591	0
1978	1978	rlpB	Not annotated		1	1.7550505050505	1
1979	1979	rluA	Not annotated		1	1.40601503759399	0
1980	1980	rluB	Not annotated	sp|P37765|RLUB_ECOLI	1	2.743534482758621	0
1981	1981	rluC	Not annotated	sp|P0AA39|RLUC_ECOLI	1	1.4029850746268702	0
1982	1982	rluD	Not annotated	sp|P33643|RLUD_ECOLI	1	2.37847222222222	0
1983	1983	rmuC	Not annotated		1	1.71310240963855	1
1984	1984	rna	Not annotated		1	1.28094575799722	0
1985	1985	rnb	Other	sp|P30850|RNB_ECOLI;sp|C4ZTY2|RNB_ECOBW;sp|B1XBN7|RNB_ECODH	1	3.01664816870144	0
1986	1986	rnc	Not annotated	sp|P0A7Y0|RNC_ECOLI;sp|C4ZYJ0|RNC_ECOBW;sp|B1XB41|RNC_ECODH	1	1.3784461152882201	0
1987	1987	rnd	Not annotated		1	1.56983240223464	0
1988	1988	rne	Other	sp|P21513|RNE_ECOLI	1	1.6067761806981498	0
1989	1989	rng	Not annotated	sp|P0A9J0|RNG_ECOLI	1	0.9206939281288721	0
1990	1990	rnhA	Not annotated		1	1.3754789272030699	0
1991	1991	rnhB	Not annotated		1	2.70552147239264	0
1992	1992	rnk	Not annotated	sp|P0AFW4|RNK_ECOLI	1	1.82565789473684	0
1993	1993	rnpA	Not annotated	sp|P0A7Y8|RNPA_ECOLI;sp|C4ZYY1|RNPA_ECOBW;sp|B1X9T2|RNPA_ECODH	1	4.42682926829268	0
1994	1994	rnr	Not annotated	sp|P21499|RNR_ECOLI	1	1.35558408215661	0
1995	1995	rnt	Other	sp|P30014|RNT_ECOLI	1	2.3228070175438598	0
1996	1996	rob	Regulation	sp|P0ACI0|ROB_ECOLI	1	0.9601139601139599	0
1997	1997	rof	Not annotated	sp|P0AFW8|ROF_ECOLI	1	1.1086956521739098	0
1998	1998	rpe	Not annotated	sp|P0AG07|RPE_ECOLI	1	2.7913669064748197	0
1999	1999	rph	Other		1	4.35242290748899	1
2000	2000	rpiA	Not annotated	sp|P0A7Z0|RPIA_ECOLI;sp|C5A0I5|RPIA_ECOBW;sp|B1XEJ9|RPIA_ECODH	1	2.32147742818057	0
2001	2001	rpiB	Not annotated		1	3.34567901234568	0
2002	2002	rpiR	Not annotated	sp|P0ACS7|RPIR_ECOLI	1	3.67685589519651	1
2003	2003	rplA	Not annotated		1	1.52561494359164	1
2004	2004	rplB	Not annotated		1	1.91297010607522	0
2005	2005	rplC	Not annotated		1	1.6286601597160602	0
2006	2006	rplD	Not annotated		1	1.93482090428655	0
2007	2007	rplE	Not annotated		1	0.933625730994152	0
2008	2008	rplF	Not annotated		1	1.76664592408214	0
2009	2009	rplI	Not annotated		1	0.662955465587045	0
2010	2010	rplJ	Not annotated		1	1.0919243986254301	0
2011	2011	rplK	Not annotated		1	3.5435656836461096	0
2012	2012	rplL	Not annotated		1	0.81359830711197	0
2013	2013	rplM	Translation		1	2.17210007581501	0
2014	2014	rplN	Not annotated		1	2.6302131603336405	0
2015	2015	rplO	Not annotated		1	2.20622568093385	0
2016	2016	rplP	Not annotated		1	2.66993957703927	0
2017	2017	rplQ	Not annotated		1	2.01995211492418	0
2018	2018	rplR	Not annotated		1	2.05702364394993	0
2019	2019	rplS	Not annotated		1	2.24582613701785	0
2020	2020	rplT	Not annotated		1	1.5935012826415802	0
2021	2021	rplU	Not annotated		1	2.9105098855359	0
2022	2022	rplV	Not annotated		1	1.6512153759186	0
2023	2023	rplW	Not annotated		1	2.51620947630923	0
2024	2024	rplX	Not annotated		1	1.0386398763524	0
2025	2025	rplY	Not annotated		1	6.46065057712487	0
2026	2026	rpmA	Not annotated		1	3.99758745476478	0
2027	2027	rpmB	Not annotated		1	7.384646711464058	0
2028	2028	rpmC	Not annotated		1	1.11405835543767	0
2029	2029	rpmD	Not annotated		1	1.48484848484848	0
2030	2030	rpmE	Not annotated		1	4.02008963065987	0
2031	2031	rpmG	Not annotated		1	1.8481308411215	0
2032	2032	rpmH	Not annotated		1	0.766400297342501	0
2033	2033	rpmI	Not annotated		1	10.1707028942705	0
2034	2034	rpmJ	Not annotated		1	0.998475277717273	0
2035	2035	rpoA	Regulation	sp|P0A7Z4|RPOA_ECOLI	1	1.93718633640926	1
2036	2036	rpoB	Regulation	sp|P0A8V2|RPOB_ECOLI;sp|C5A0S7|RPOB_ECOBW;sp|B1XBY9|RPOB_ECODH	1	1.78160286422473	1
2037	2037	rpoC	Regulation	sp|P0A8T7|RPOC_ECOLI;sp|B1XBZ0|RPOC_ECODH	1	0.8674268601704681	1
2038	2038	rpoD	Regulation	sp|P00579|RPOD_ECOLI	1	4.4756711409396	1
2039	2039	rpoE	Not annotated	sp|P0AGB6|RPOE_ECOLI	1	0.444889779559118	0
2040	2040	rpoH	Not annotated		1	0.924149956408021	0
2041	2041	rpoN	Not annotated		1	1.26294642857143	0
2042	2042	rpoS	Regulation		1	0.610880590133702	0
2043	2043	rpoZ	Not annotated	sp|P0A800|RPOZ_ECOLI;sp|C4ZXP1|RPOZ_ECOBW;sp|B1X982|RPOZ_ECODH	1	3.6263736263736304	1
2044	2044	rpsA	Translation		1	1.6425817396668705	1
2045	2045	rpsB	Not annotated		1	1.74724305249228	0
2046	2046	rpsC	Translation		1	1.36266960029336	0
2047	2047	rpsD	Translation		1	2.6048150322959502	0
2048	2048	rpsE	Not annotated		1	2.648	0
2049	2049	rpsF	Not annotated		1	2.76171529619806	0
2050	2050	rpsG	Translation		1	3.43773873185638	0
2051	2051	rpsH	Not annotated		1	2.98741418764302	0
2052	2052	rpsI	Translation		1	0.92962962962963	0
2053	2053	rpsJ	Not annotated		1	3.45689371503784	0
2054	2054	rpsK	Not annotated		1	2.64717741935484	0
2055	2055	rpsL	Translation		1	1.4579139981701699	0
2056	2056	rpsM	Not annotated		1	1.48577449947313	0
2057	2057	rpsN	Not annotated		1	1.6548494983277602	0
2058	2058	rpsO	Not annotated		1	0.921543725053134	0
2059	2059	rpsP	Not annotated		1	1.0047263681592	0
2060	2060	rpsQ	Not annotated		1	0.43437139561707	0
2061	2061	rpsR	Not annotated		1	2.69608659450458	1
2062	2062	rpsS	Not annotated		1	2.3631245601688997	0
2063	2063	rpsT	Translation		1	0.486951025567834	0
2064	2064	rpsU	Not annotated		1	1.35245284850839	0
2065	2065	rraA	Regulation	sp|P0A8R0|RRAA_ECOLI;sp|C5A096|RRAA_ECOBW;sp|B1XB95|RRAA_ECODH	1	0.920273348519362	0
2066	2066	rrfD	Not annotated		1	2.5	0
2067	2067	rrfE	Translation		1	0.0	0
2068	2068	rrfF	Translation		1	3.5	0
2069	2069	rrlA	Translation		1	1.1078431372548998	0
2070	2070	rrlB	Not annotated		1	1.6666666666666698	0
2071	2071	rrlB	Not annotated		1	0.916666666666667	0
2072	2072	rrlB	Not annotated		1	0.214285714285714	0
2073	2073	rrlC	Translation		1	1.33333333333333	0
2074	2074	rrlD	Not annotated		1	2.1666666666666696	0
2075	2075	rrlH	Translation		1	1.625	0
2076	2076	rrmA	Not annotated		1	3.52530120481928	0
