	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
6298	sbcB	Exodeoxyribonuclease I (EC 3.1.11.1)		2	2.65286624203822	0
6299	sbcC	Exonuclease SbcC		2	3.20689655172414	0
6300	sbcD	Exonuclease SbcD		2	3.10606060606061	1
6301	sbmA	SbmA protein		2	3.36054421768708	0
6302	sbmC	DNA gyrase inhibitory protein		2	1.31525423728814	0
6303	sbp	Sulfate-binding protein Sbp		2	3.87700534759358	0
6304	sdaA	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		2	0.805220883534137	1
6305	sdaB	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		2	1.96186440677966	1
6306	sdaC	Serine transporter	sp|P0AAD6|SDAC_ECOLI	2	1.28904428904429	0
6307	sdhA	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	sp|P0AC41|SDHA_ECOLI	2	0.233573407202216	0
6308	sdhB	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	sp|P07014|SDHB_ECOLI	2	0.245440956651719	1
6309	sdhC	Succinate dehydrogenase cytochrome b-556 subunit		2	0.4611602753195671	0
6310	sdhD	Succinate dehydrogenase hydrophobic membrane anchor protein	sp|P00926|SDHD_ECOLI;sp|C4ZVQ3|SDHD_ECOBW;sp|B1X9N9|SDHD_ECODH	2	0.21782178217821804	0
6311	sdiA	N-3-oxohexanoyl-L-homoserine lactone quorum-sensing transcriptional activator @ N-3-oxooctanoyl-L-homoserine lactone quorum-sensing transcriptional activator		2	1.57471264367816	0
6312	secA	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	sp|P10408|SECA_ECOLI;sp|C4ZRJ3|SECA_ECOBW;sp|B1XC75|SECA_ECODH	2	0.791955617198336	0
6313	secB	Protein export cytoplasm chaperone protein (SecB, maintains protein to be exported in unfolded state)	sp|P0AG86|SECB_ECOLI;sp|C4ZXK1|SECB_ECOBW;sp|B1X943|SECB_ECODH	2	0.303370786516854	0
6314	secD	Protein-export membrane protein SecD (TC 3.A.5.1.1)	sp|P0AG90|SECD_ECOLI	2	1.54390243902439	0
6315	secE	Preprotein translocase subunit SecE (TC 3.A.5.1.1)	sp|P0AG96|SECE_ECOLI	2	1.6551724137931	0
6316	secF	Protein-export membrane protein SecF (TC 3.A.5.1.1)	sp|P0AG93|SECF_ECOLI	2	0.965485074626866	0
6317	secG	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	sp|P0AG99|SECG_ECOLI	2	1.3892436149312402	1
6318	secY	Preprotein translocase secY subunit (TC 3.A.5.1.1)	sp|P0AGA2|SECY_ECOLI	2	0.964388123207844	0
6319	selA	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)	sp|P0A821|SELA_ECOLI	2	1.61538461538462	0
6320	selB	Selenocysteine-specific translation elongation factor	sp|P14081|SELB_ECOLI	2	1.91964285714286	1
6321	selC	tRNA-SeC(p)-TCA		2	1.55555555555556	0
6322	selD	Selenide,water dikinase (EC 2.7.9.3)	sp|P16456|SELD_ECOLI	2	1.15208156329652	0
6323	seqA	SeqA protein, negative modulator of initiation of replication	sp|P0AFY8|SEQA_ECOLI	2	1.16733870967742	0
6324	serA	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	sp|P0A9T0|SERA_ECOLI	2	1.60171919770774	0
6325	serB	Phosphoserine phosphatase (EC 3.1.3.3)	sp|P0AGB0|SERB_ECOLI	2	3.22151898734177	0
6326	serC	Phosphoserine aminotransferase (EC 2.6.1.52)	sp|P23721|SERC_ECOLI;sp|C4ZQ33|SERC_ECOBW;sp|B1X847|SERC_ECODH	2	1.78265765765766	0
6327	serS	Seryl-tRNA synthetase (EC 6.1.1.11)		2	0.879049676025918	0
6328	serT	tRNA-Ser-TGA		2	0.6510903426791279	0
6329	serU	tRNA-Ser-CGA		2	1.90140845070423	0
6330	serV	tRNA-Ser-GCT		2	0.978102189781022	0
6331	serX	tRNA-Ser-GGA		2	2.27142857142857	0
6332	serX	tRNA-Ser-GGA		2	3.2391304347826098	0
6333	setA	Putative transport protein		2	3.10731707317073	0
6334	setB	Sugar efflux transporter B		2	4.82142857142857	1
6335	setC	Sugar efflux transporter B		2	4.13934426229508	0
6336	sfcA	NAD-dependent malic enzyme (EC 1.1.1.38)		2	1.33674963396779	1
6337	sfmA	type 1 fimbriae major subunit FimA		2	3.5	0
6338	sfmC	Fimbrial periplasmic chaperone SfmC		2	8.75	0
6339	sfmD	Outer membrane usher protein SfmD		2	6.157894736842098	1
6340	sfmF	Fimbriae-like periplasmic protein SfmF		2	1.6774193548387095	0
6341	sfmH	Fimbriae-like adhesin SfmH		2	5.364705882352942	0
6342	sfsA	Sugar/maltose fermentation stimulation protein homolog		2	0.513229104028864	0
6343	sfsB	Ner-like regulatory protein		2	2.95604395604396	0
6344	sgbE	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)		2	5.23529411764706	1
6345	sgbH	3-keto-L-gulonate 6-phosphate decarboxylase		2	7.25	0
6346	sgbU	L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-) homolog		2	5.12765957446808	0
6347	sgcA	PTS system, IIA component		2	4.28571428571429	0
6348	sgcB	Putative phosphotransferase enzyme		2	4.33333333333333	0
6349	sgcC	PTS system, galactitol-specific IIC component (EC 2.7.1.69)		2	3.2148148148148104	0
6350	sgcE	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)		2	4.14583333333333	0
6351	sgcQ	Putative nucleoside triphosphatase		2	1.29644808743169	0
6352	sgcR	Putative arylsulfatase regulatory protein		2	2.42857142857143	0
6353	sgcX	Putative sgc region protein sgcX		2	2.64039408866995	1
6354	sgrR	SgrR, sugar-phosphate stress, transcriptional activator of SgrS small RNA		2	3.82539682539683	1
6355	sgrS	Sugar-phosphate stress protein SgrT (embedded in SgrS)		2	0.22626112759643904	0
6356	shiA	Shikimate transporter	sp|P76350|SHIA_ECOLI	2	1.12313432835821	0
6357	sieB	Superinfection exclusion protein B		2	5.21348314606742	0
6358	sixA	Phosphohistidine phosphatase SixA	sp|P76502|SIXA_ECOLI	2	2.86039886039886	0
6359	slp	Starvation lipoprotein Slp	sp|P37194|SLP_ECOLI	2	1.17299578059072	0
6360	slt	Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)	sp|P0AGC3|SLT_ECOLI	2	1.74839743589744	0
6361	slyA	Transcriptional regulator SlyA	sp|P0A8W2|SLYA_ECOLI;sp|C4ZYA5|SLYA_ECOBW;sp|B1XFV4|SLYA_ECODH	2	0.67487684729064	0
6362	slyB	Outer membrane lipoprotein pcp precursor	sp|P0A905|SLYB_ECOLI	2	1.62578487832064	0
6363	slyD	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD (EC 5.2.1.8)	sp|P0A9K9|SLYD_ECOLI	2	0.989693757361602	0
6364	slyX	Protein SlyX	sp|P0A8R4|SLYX_ECOLI;sp|C4ZUK3|SLYX_ECOBW;sp|B1X6J7|SLYX_ECODH	2	3.3	0
6365	smf	Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake		2	2.53051643192488	0
6366	smg	Protein of unknown function Smg		2	0.96140350877193	0
6367	smpA	Outer membrane lipoprotein SmpA, a component of the essential YaeT outer-membrane protein assembly complex		2	2.0	0
6368	smpB	tmRNA-binding protein SmpB		2	1.19393939393939	0
6369	smtA	S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism		2	2.08536585365854	1
6370	sodA	Manganese superoxide dismutase (EC 1.15.1.1)		2	2.59940652818991	0
6371	sodB	Superoxide dismutase [Fe] (EC 1.15.1.1)		2	0.451567317574512	0
6372	sodC	Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1)	sp|P0AGD1|SODC_ECOLI	2	1.64772727272727	0
6373	sohA	HtrA suppressor protein		2	1.43421052631579	0
6374	sohB	Possible protease sohB (EC 3.4.21.-)	sp|P0AG14|SOHB_ECOLI	2	1.84417808219178	1
6375	solA	N-methyl-L-amino-acid oxidase (EC 1.5.3.2); N-methyl-L-tryptophan oxidase (EC 1.5.3.-)		2	2.96138996138996	0
6376	soxR	Redox-sensitive transcriptional activator SoxR		2	3.08045977011494	0
6377	soxS	Regulatory protein SoxS		2	3.98550724637681	1
6378	speA	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	sp|P21170|SPEA_ECOLI	2	1.05612903225806	0
6379	speB	Agmatinase (EC 3.5.3.11)	sp|P60651|SPEB_ECOLI;sp|C5A0K6|SPEB_ECOBW;sp|B1XF99|SPEB_ECODH	2	2.52941176470588	0
6380	speC	Ornithine decarboxylase (EC 4.1.1.17)		2	4.46753246753247	0
6381	speD	S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1A	sp|P0A7F6|SPED_ECOLI;sp|C4ZRL3|SPED_ECOBW;sp|B1XC95|SPED_ECODH	2	1.625	0
6382	speE	Spermidine synthase (EC 2.5.1.16)	sp|P09158|SPEE_ECOLI;sp|C4ZRL4|SPEE_ECOBW;sp|B1XC96|SPEE_ECODH	2	2.10823170731707	0
6383	speF	Ornithine decarboxylase (EC 4.1.1.17)		2	5.12408759124088	0
6384	speG	Spermidine N1-acetyltransferase (EC 2.3.1.57)		2	2.33677482792527	0
6385	spoT	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II / Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2)		2	1.8841059602649	1
6386	sppA	Signal peptide peptidase SppA (EC 3.4.21.-)	sp|P08395|SPPA_ECOLI	2	1.3981308411215	0
6387	spr	Lipoprotein spr precursor		2	0.332155211309971	0
6388	sprT	Protein sprT		2	4.56164383561644	0
6389	spy	Periplasmic protein related to spheroblast formation	sp|P77754|SPY_ECOLI	2	3.79681274900398	0
6390	sra	Stationary-phase-induced ribosome-associated protein	sp|P68191|SRA_ECOLI	2	1.0982028241335	0
6391	srlA	PTS system, glucitol/sorbitol-specific IIC component (EC 2.7.1.69)		2	0.0769230769230769	0
6392	srlB	PTS system, glucitol/sorbitol-specific IIA component (EC 2.7.1.69)		2	0.106060606060606	0
6393	srlD	Sorbitol-6-phosphate 2-dehydrogenase (EC 1.1.1.140)		2	0.118624641833811	0
6394	srlE	PTS system, glucitol/sorbitol-specific IIB component and second of two IIC components (EC 2.7.1.69)		2	0.6068052930056711	0
6395	srlR	Transcriptional regulator of glmS gene, DeoR family		2	0.532934131736527	0
6396	srmB	ATP-dependent RNA helicase SrmB	sp|P21507|SRMB_ECOLI	2	2.99588477366255	0
6397	ssb	Single-stranded DNA-binding protein	sp|P0AGE0|SSB_ECOLI	2	1.28322440087146	0
6398	sseA	3-mercaptopyruvate sulfurtransferase (EC 2.8.1.2)		2	0.6007462686567161	0
6399	sseB	Protein SseB	sp|P0AFZ1|SSEB_ECOLI	2	3.79671457905544	1
6400	ssnA	SsnA protein		2	4.47422680412371	1
6401	sspA	Stringent starvation protein A	sp|P0ACA3|SSPA_ECOLI	2	0.7848528702363721	0
6402	sspB	ClpXP protease specificity-enhancing factor / Stringent starvation protein B	sp|P0AFZ3|SSPB_ECOLI	2	0.9208860759493672	0
6403	sstT	Sodium:dicarboxylate symporter	sp|P0AGE4|SSTT_ECOLI	2	0.417855256207079	0
6404	ssuA	Alkanesulfonates-binding protein		2	5.53846153846154	0
6405	ssuB	Alkanesulfonates ABC transporter ATP-binding protein / Sulfonate ABC transporter, ATP-binding subunit SsuB		2	4.36231884057971	0
6406	ssuC	Alkanesulfonates transport system permease protein		2	6.11904761904762	0
6407	ssuD	Alkanesulfonate monooxygenase (EC 1.14.14.5)		2	6.574074074074072	0
6408	ssuE	FMN reductase (EC 1.5.1.29)		2	5.60869565217391	1
6409	stfQ	Phage tail fiber protein		2	4.56756756756757	1
6410	stfR	Phage tail fiber protein		2	6.75	1
6411	stfR	hypothetical protein		2	5.05555555555556	1
6412	stfR	Phage tail fiber protein		2	3.89634146341463	1
6413	stfR	Phage tail fiber protein		2	0.0	1
6414	sthA	Soluble pyridine nucleotide transhydrogenase (EC 1.6.1.1)	sp|P27306|STHA_ECOLI;sp|C5A0R1|STHA_ECOBW;sp|B1XBX3|STHA_ECODH	2	0.518560544658778	1
6415	stpA	DNA-binding protein H-NS	sp|P0ACG1|STPA_ECOLI	2	5.83809523809524	0
6416	sucA	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)		2	0.386993603411514	0
6417	sucB	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)		2	0.25955911823647304	0
6418	sucC	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	sp|P0A836|SUCC_ECOLI;sp|C4ZWK2|SUCC_ECOBW;sp|B1X6Q8|SUCC_ECODH	2	0.242784125075165	0
6419	sucD	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	sp|P0AGE9|SUCD_ECOLI	2	0.278871869681498	0
6420	sufA	Iron binding protein SufA for iron-sulfur cluster assembly	sp|P77667|SUFA_ECOLI	2	3.03030303030303	0
6421	sufB	Iron-sulfur cluster assembly protein SufB	sp|P77522|SUFB_ECOLI	2	3.2360248447205	0
6422	sufC	Iron-sulfur cluster assembly ATPase protein SufC	sp|P77499|SUFC_ECOLI	2	3.50649350649351	0
6423	sufD	Iron-sulfur cluster assembly protein SufD	sp|P77689|SUFD_ECOLI	2	5.08	0
6424	sufE	Sulfur acceptor protein SufE for iron-sulfur cluster assembly		2	3.91836734693878	0
6425	sufI	Putative cell division protein precursor		2	1.46414342629482	0
6426	sufS	Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	sp|P77444|SUFS_ECOLI;sp|C4ZYE2|SUFS_ECOBW;sp|B1XFY8|SUFS_ECODH	2	3.53076923076923	0
6427	sugE	Quaternary ammonium compound-resistance protein SugE		2	0.7311827956989251	0
6428	suhB	Inositol-1-monophosphatase (EC 3.1.3.25)	sp|P0ADG4|SUHB_ECOLI	2	2.08883826879271	0
6429	sulA	Cell division inhibitor		2	1.66942148760331	0
6430	surA	Survival protein SurA precursor (Peptidyl-prolyl cis-trans isomerase SurA) (EC 5.2.1.8)	sp|P0ABZ6|SURA_ECOLI	2	0.911764705882353	0
6431	surE	5-nucleotidase SurE (EC 3.1.3.5) @ Exopolyphosphatase (EC 3.6.1.11)	sp|P0A840|SURE_ECOLI;sp|C4ZZP8|SURE_ECOBW;sp|B1XCS0|SURE_ECODH	2	1.19548872180451	0
6432	syd	Syd protein	sp|P21889|SYD_ECOLI;sp|C4ZQF0|SYD_ECOBW;sp|B1XHD4|SYD_ECODH	2	3.2179487179487203	0
6433	tadA	tRNA-specific adenosine-34 deaminase (EC 3.5.4.-)		2	1.3767560664112402	0
6434	tag	DNA-3-methyladenine glycosylase (EC 3.2.2.20)		2	2.98295454545455	0
6435	talA	Transaldolase (EC 2.2.1.2)	sp|P0A867|TALA_ECOLI	2	1.17067833698031	0
6436	talB	Transaldolase (EC 2.2.1.2)	sp|P0A870|TALB_ECOLI	2	1.51368326603858	0
6437	tam	Trans-aconitate 2-methyltransferase (EC 2.1.1.144)	sp|P76145|TAM_ECOLI;sp|C4ZWT6|TAM_ECOBW;sp|B1XEA7|TAM_ECODH	2	3.25773195876289	0
6438	tap	Methyl-accepting chemotaxis protein IV (dipeptide chemoreceptor protein)		2	5.50515463917526	0
6439	tar	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)		2	3.61538461538462	0
6440	tas	Oxidoreductase, aldo/keto reductase family	sp|P0A9T4|TAS_ECOLI	2	1.5796766743649	0
6441	tatA	Twin-arginine translocation protein TatA	sp|P69428|TATA_ECOLI	2	0.6786948176583489	0
6442	tatB	Twin-arginine translocation protein TatB	sp|P69425|TATB_ECOLI	2	1.22304832713755	0
6443	tatC	Twin-arginine translocation protein TatC	sp|P69423|TATC_ECOLI	2	0.796887796887797	0
6444	tatD	Deoxyribonuclease TatD		2	2.69435215946844	1
6445	tatE	Twin-arginine translocation protein TatE	sp|P0A843|TATE_ECOLI	2	4.11042944785276	0
6446	tauA	Taurine-binding periplasmic protein TauA		2	5.32307692307692	0
6447	tauB	Taurine transport ATP-binding protein TauB		2	5.27118644067797	0
6448	tauC	Taurine transport system permease protein TauC		2	6.32558139534884	0
6449	tauD	Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)		2	3.85964912280702	0
6450	tbpA	Thiamin ABC transporter, substrate-binding component		2	3.34883720930233	0
6451	tdcA	Threonine catabolic operon transcriptional activator TdcA		2	0.0944148936170213	0
6452	tdcB	Threonine dehydratase, catabolic (EC 4.3.1.19)		2	0.442166910688141	0
6453	tdcC	L-threonine transporter, anaerobically inducible		2	1.30941704035874	0
6454	tdcD	Acetate kinase (EC 2.7.2.1)		2	1.90322580645161	0
6455	tdcE	2-ketobutyrate formate-lyase (EC 2.3.1.-) / Pyruvate formate-lyase (EC 2.3.1.54)	sp|P42632|TDCE_ECOLI	2	3.1875	1
6456	tdcF	Endoribonuclease L-PSP	sp|P0AGL2|TDCF_ECOLI	2	2.2112676056338	0
6457	tdcG	L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)		2	3.36666666666667	0
6458	tdh	L-threonine 3-dehydrogenase (EC 1.1.1.103)	sp|P07913|TDH_ECOLI;sp|C4ZXK8|TDH_ECOBW;sp|B1X950|TDH_ECODH	2	0.674965421853389	0
6459	tdk	Thymidine kinase (EC 2.7.1.21)		2	2.5382165605095497	0
6460	tehA	Tellurite resistance protein TehA		2	4.3910256410256405	1
6461	tehB	Tellurite resistance protein TehB	sp|P25397|TEHB_ECOLI	2	2.55752212389381	0
6462	tesA	Arylesterase precursor (EC 3.1.1.2)	sp|P0ADA1|TESA_ECOLI	2	0.946969696969697	0
6463	tesB	Acyl-CoA thioesterase II (EC 3.1.2.-)	sp|P0AGG2|TESB_ECOLI	2	2.957805907173	0
6464	tfaD	Phage tail fiber assembly protein		2	3.08510638297872	0
6465	tfaQ	Phage tail fiber assembly protein		2	2.2	0
6466	tfaR	Phage tail fiber assembly protein		2	5.0	0
6467	tfaS	Tail fiber assembly protein		2	1.62121212121212	0
6468	tgt	tRNA-guanine transglycosylase (EC 2.4.2.29)	sp|P0A847|TGT_ECOLI;sp|C4ZTG3|TGT_ECOBW;sp|B1XEZ4|TGT_ECODH	2	3.41914191419142	0
6469	thiC	Hydroxymethylpyrimidine phosphate synthase ThiC (EC 4.1.99.17)	sp|P30136|THIC_ECOLI;sp|C5A0T5|THIC_ECOBW;sp|B1XBZ7|THIC_ECODH	2	2.26860841423948	1
6470	thiD	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7)	sp|P76422|THID_ECOLI	2	4.107142857142859	0
6471	thiE	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	sp|P30137|THIE_ECOLI	2	2.925	1
6472	thiF	Sulfur carrier protein adenylyltransferase ThiF	sp|P30138|THIF_ECOLI	2	2.58620689655172	0
6473	thiG	Thiazole biosynthesis protein ThiG	sp|P30139|THIG_ECOLI;sp|C5A0T1|THIG_ECOBW;sp|B1XBZ3|THIG_ECODH	2	3.8333333333333295	0
6474	thiH	2-iminoacetate synthase (ThiH) (EC 4.1.99.19)		2	2.93457943925234	1
6475	thiI	tRNA S(4)U 4-thiouridine synthase (former ThiI) / Rhodanese-like domain required for thiamine synthesis	sp|P77718|THII_ECOLI;sp|C4ZTI0|THII_ECOBW;sp|B1XF11|THII_ECODH	2	2.20725388601036	0
6476	thiL	Thiamine-monophosphate kinase (EC 2.7.4.16)	sp|P0AGG0|THIL_ECOLI	2	2.54545454545455	0
6477	thiM	Hydroxyethylthiazole kinase (EC 2.7.1.50)	sp|P76423|THIM_ECOLI;sp|C4ZSI8|THIM_ECOBW;sp|B1X7J5|THIM_ECODH	2	3.9480519480519503	1
6478	thiP	Thiamin ABC transporter, transmembrane component		2	3.89090909090909	1
6479	thiQ	Thiamin ABC transporter, ATPase component / Thiamine transport ATP-binding protein thiQ		2	4.12790697674419	0
6480	thiS	Sulfur carrier protein ThiS	sp|O32583|THIS_ECOLI	2	0.0	0
6481	thrA	Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)		2	4.7194444444444414	0
6482	thrB	Homoserine kinase (EC 2.7.1.39)		2	1.15690866510539	0
6483	thrC	Threonine synthase (EC 4.2.3.1)	sp|P00934|THRC_ECOLI	2	1.6666666666666698	0
6484	thrS	Threonyl-tRNA synthetase (EC 6.1.1.3)		2	1.81300619342544	0
6485	thrT	tRNA-Thr-GGT		2	2.5	0
6486	thrU	tRNA-Thr-TGT		2	1.85714285714286	0
6487	thrV	tRNA-Thr-GGT		2	0.0	0
6488	thrW	tRNA-Thr-CGT		2	1.39719626168224	0
6489	thyA	Thymidylate synthase (EC 2.1.1.45)		2	1.49624060150376	0
6490	tiaE	2-ketoaldonate reductase, broad specificity (EC 1.1.1.215) (EC 1.1.1.-)		2	2.84249084249084	0
6491	tig	Cell division trigger factor (EC 5.2.1.8)	sp|P0A850|TIG_ECOLI;sp|C4ZTJ3|TIG_ECOBW;sp|B1XFM4|TIG_ECODH	2	1.6581345743649398	0
6492	tilS	tRNA(Ile)-lysidine synthetase (EC 6.3.4.19)	sp|P52097|TILS_ECOLI	2	3.46376811594203	0
6493	tktA	Transketolase (EC 2.2.1.1)		2	1.58669001751313	0
6494	tktB	Transketolase (EC 2.2.1.1)		2	3.63888888888889	1
6495	tldD	TldD protein, part of TldE/TldD proteolytic complex	sp|P0AGG8|TLDD_ECOLI	2	1.3219140837411598	0
6496	tmk	Thymidylate kinase (EC 2.7.4.9)		2	3.9882352941176498	0
6497	tnaA	Tryptophanase (EC 4.1.99.1)		2	0.0517999820450669	0
6498	tolA	TolA protein	sp|P19934|TOLA_ECOLI	2	2.0978021978022	0
6499	tolB	tolB protein precursor, periplasmic protein involved in the tonb-independent uptake of group A colicins	sp|P0A855|TOLB_ECOLI;sp|C4ZWL5|TOLB_ECOBW;sp|B1X6S1|TOLB_ECODH	2	1.8874745417515304	0
6500	tolC	Type I secretion outer membrane protein, TolC precursor	sp|P02930|TOLC_ECOLI	2	2.10192776423665	0
6501	tolQ	MotA/TolQ/ExbB proton channel family protein	sp|P0ABU9|TOLQ_ECOLI	2	3.70658682634731	0
6502	tolR	Tol biopolymer transport system, TolR protein	sp|P0ABV6|TOLR_ECOLI	2	1.99236641221374	1
6503	tonB	Ferric siderophore transport system, periplasmic binding protein TonB	sp|P02929|TONB_ECOLI	2	18.514851485148498	0
6504	topA	DNA topoisomerase I (EC 5.99.1.2)		2	2.80333333333333	1
6505	topB	DNA topoisomerase III (EC 5.99.1.2)		2	1.07442348008386	1
6506	torA	Trimethylamine-N-oxide reductase (EC 1.6.6.9)		2	5.17834394904459	1
6507	torC	Cytochrome c-type protein TorC		2	4.69354838709677	0
6508	torD	Chaperone protein TorD		2	2.40425531914894	0
6509	torI	Gene 18 protein		2	1.28643216080402	0
6510	torR	TorCAD operon transcriptional regulatory protein TorR		2	3.1125	0
6511	torS	Sensor protein torS (EC 2.7.3.-)		2	3.36518771331058	1
6512	torT	Periplasmic protein torT precursor		2	4.52	0
6513	torY	Cytochrome c-type protein TorY		2	3.7529411764705896	0
6514	torZ	Trimethylamine-N-oxide reductase (EC 1.6.6.9)		2	4.2807881773399	0
6515	tpiA	Triosephosphate isomerase (EC 5.3.1.1)		2	0.6747779065276172	0
6516	tpx	Thiol peroxidase, Tpx-type (EC 1.11.1.15)	sp|P0A862|TPX_ECOLI	2	0.728549540347293	0
6517	treA	Trehalase (EC 3.2.1.28); Periplasmic trehalase precursor (EC 3.2.1.28)		2	4.0	0
6518	treB	PTS system, trehalose-specific IIB component (EC 2.7.1.69) / PTS system, trehalose-specific IIC component (EC 2.7.1.69)		2	0.0257112920125735	0
6519	treC	Trehalose-6-phosphate hydrolase (EC 3.2.1.93)		2	0.111020574455083	1
6520	treF	Trehalase (EC 3.2.1.28); Periplasmic trehalase precursor (EC 3.2.1.28)		2	3.168	0
6521	treR	Trehalose operon transcriptional repressor		2	3.3795620437956204	0
6522	trg	Methyl-accepting chemotaxis protein III (ribose and galactose chemoreceptor protein)		2	4.02072538860104	0
6523	trkA	Trk system potassium uptake protein TrkA		2	1.52734375	0
6524	trkD	Kup system potassium uptake protein		2	2.98019801980198	0
6525	trkG	Trk system potassium uptake protein TrkG		2	2.4226618705036	0
6526	trkH	Potassium uptake protein TrkH		2	1.87920792079208	1
6527	trmA	tRNA (uracil(54)-C5)-methyltransferase (EC 2.1.1.35)	sp|P23003|TRMA_ECOLI;sp|C5A0R4|TRMA_ECOBW;sp|B1XBX6|TRMA_ECODH	2	1.37630662020906	0
6528	trmC	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61) / FAD-dependent cmnm(5)s(2)U34 oxidoreductase		2	2.91532258064516	0
6529	trmD	tRNA (Guanine37-N1) -methyltransferase (EC 2.1.1.31)	sp|P0A873|TRMD_ECOLI;sp|C4ZYM5|TRMD_ECOBW;sp|B1XBS9|TRMD_ECODH	2	2.4356333676622004	0
6530	trmE	GTPase and tRNA-U34 5-formylation enzyme TrmE		2	3.1547619047619	1
6531	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase (EC 2.1.1.34)	sp|P0AGJ2|TRMH_ECOLI	2	1.69135802469136	0
6532	trmU	tRNA-specific 2-thiouridylase MnmA		2	1.97097944377267	0
6533	trpA	Tryptophan synthase alpha chain (EC 4.2.1.20)	sp|P0A877|TRPA_ECOLI;sp|C4ZTV3|TRPA_ECOBW;sp|B1XBK9|TRPA_ECODH	2	2.8031914893617005	1
6534	trpB	Tryptophan synthase beta chain (EC 4.2.1.20)	sp|P0A879|TRPB_ECOLI;sp|B1XBL0|TRPB_ECODH	2	2.88397790055249	1
6535	trpC	Indole-3-glycerol phosphate synthase (EC 4.1.1.48) / Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	sp|P00909|TRPC_ECOLI	2	3.18041237113402	1
6536	trpD	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)		2	3.86363636363636	0
6537	trpE	Anthranilate synthase, aminase component (EC 4.1.3.27)	sp|P00895|TRPE_ECOLI	2	5.34375	0
6538	trpR	Transcriptional repressor protein TrpR	sp|P0A881|TRPR_ECOLI;sp|C4ZT75|TRPR_ECOBW;sp|B1XFK3|TRPR_ECODH	2	1.98675496688742	1
6539	trpS	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)		2	2.62931034482759	0
6540	trpT	tRNA-Trp-CCA		2	7.0	0
6541	truA	tRNA pseudouridine synthase A (EC 4.2.1.70)		2	2.15436241610738	0
6542	truB	tRNA pseudouridine synthase B (EC 4.2.1.70)		2	1.3017621145374398	1
6543	truD	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	sp|Q57261|TRUD_ECOLI;sp|C4ZZP9|TRUD_ECOBW;sp|B1XCS1|TRUD_ECODH	2	0.631083202511774	0
6544	trxA	Thioredoxin		2	0.855484019314785	0
6545	trxB	Thioredoxin reductase (EC 1.8.1.9)	sp|P0A9P4|TRXB_ECOLI	2	3.39259927797834	1
6546	trxC	Thioredoxin 2 (EC 1.8.1.8)		2	0.993092862624712	0
6547	tsf	Translation elongation factor Ts		2	0.806820163963021	0
6548	tsgA	TsgA protein homolog		2	2.6867469879518096	0
6549	tsr	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)		2	2.72377622377622	1
6550	tsx	Nucleoside-specific channel-forming protein Tsx precursor	sp|P0A927|TSX_ECOLI	2	0.12747314867156598	0
