	NCBI_GENE_ID	Unnamed: 1	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	evidence_codes	figfam	Protein IDs	St7_prot	St8_prot	St9_prot	Gene_ID	Final_name	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts
1259	kdsC	fig|1005566.5.peg.3985	2.08024691358025	2.05555555555556	2.31481481481481	2.12962962962963	2.01234567901235	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)	icw(4);Lipopolysaccharide_assembly_cluster icw(2);KDO2-Lipid_A_biosynthesis	FIG00000742	sp|P0ABZ4|KDSC_ECOLI	0.6666666666666666	1.0	0.6666666666666666	kdsC	kdsC	0	0	0	0	0
1260	kdsD	fig|1005566.5.peg.3986	3.07418397626113	2.5727002967359	2.0326409495549	2.31454005934718	2.05341246290801	Arabinose 5-phosphate isomerase (EC 5.3.1.13)	icw(2);Lipopolysaccharide_assembly_cluster idu(1);KDO2-Lipid_A_biosynthesis	FIG00000743	sp|P45395|KDSD_ECOLI	0.8888888888888888	4.333333333333333	0.8888888888888888	kdsD	kdsD	0	0	0	0	0
1261	kdtA	fig|1005566.5.peg.4342	1.7720207253886	2.06476683937824	1.21502590673575	1.60880829015544	1.32642487046632	3-deoxy-D-manno-octulosonic-acid transferase (EC 2.-.-.-)	icw(2);LOS_core_oligosaccharide_biosynthesis isu;KDO2-Lipid_A_biosynthesis		sp|P0AC75|KDTA_ECOLI	6.0	6.0	5.000000000000001	kdtA	kdtA	0	0	0	0	0
1262	kduD	fig|1005566.5.peg.3531	0.450076469303037	0.318986235525453	0.284247323574394	0.284684291020319	0.642997596679047	2-deoxy-D-gluconate 3-dehydrogenase (EC 1.1.1.125)	icw(1);D-Galacturonate_and_D-Glucuronate_Utilization	FIG00043852	REV__sp|P37769|KDUD_ECOLI				kduD	kduD	0	0	0	0	0
1263	kduI	fig|1005566.5.peg.3532	0.310158551985408	0.168163322576119	0.149221271222113	0.165918338711941	0.629858285393574	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17)	isu;D-Galacturonate_and_D-Glucuronate_Utilization	FIG00003227						kduI	0	0	0	0	0
1264	kefA	fig|1005566.5.peg.1136	1.71489361702128	2.57568389057751	2.51914893617021	2.74711246200608	1.42674772036474	Potassium efflux system KefA protein / Small-conductance mechanosensitive channel	idu(2);Potassium_homeostasis							kefA	1	1	1	1	1
1265	kefB	fig|1005566.5.peg.3830	1.12413793103448	1.82068965517241	1.00172413793103	1.18965517241379	1.64827586206897	Glutathione-regulated potassium-efflux system protein KefB	icw(1);Glutathione-regulated_potassium-efflux_system_and_associated_functions	FIG00138316						kefB	0	0	0	0	0
1266	kefC	fig|1005566.5.peg.752	2.78199052132701	3.89099526066351	1.3175355450237	1.85308056872038	1.54028436018957	Glutathione-regulated potassium-efflux system protein KefC	isu;Potassium_homeostasis	FIG00138880						kefC	0	0	0	0	0
1267	kefF	fig|1005566.5.peg.751	1.98076923076923	2.59615384615385	1.11538461538462	1.92307692307692	1.32692307692308	Glutathione-regulated potassium-efflux system ancillary protein KefF	icw(1);Potassium_homeostasis isu;Glutathione-regulated_potassium-efflux_system_and_associated_functions	FIG00003549						kefF	0	0	0	0	0
1268	kefG	fig|1005566.5.peg.3829	1.13455657492355	2.10091743119266	1.31804281345566	2.11620795107034	2.20489296636086	Glutathione-regulated potassium-efflux system ancillary protein KefG	icw(2);Potassium_homeostasis icw(2);Glutathione-regulated_potassium-efflux_system_and_associated_functions	FIG00001801						kefG	0	0	0	0	0
1269	kgtP	fig|1005566.5.peg.3284	0.774898934215362	0.743476662991547	1.21352443954429	0.852076442484381	0.649577361264241	Alpha-ketoglutarate permease	ff	FIG00554932	sp|P0AEX3|KGTP_ECOLI	1.0	4.0	1.1666666666666667	kgtP	kgtP	0	0	0	0	0
1270	kil	fig|1005566.5.peg.2019	9.0	5.25	0.95	2.35	1.9	Kil protein	ff	FIG01372110						kil	0	0	0	0	0
1271	kptA	fig|1005566.5.peg.633	1.58139534883721	1.83720930232558	1.30232558139535	0.941860465116279	1.18604651162791	RNA:NAD 2'-phosphotransferase	isu;tRNA_splicing	FIG00009956						kptA	0	0	0	0	0
1272	ksgA	fig|1005566.5.peg.756	1.84040747028862	1.67062818336163	1.35993208828523	1.76400679117148	0.853989813242784	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	isu;RNA_methylation icw(3);ECSIG4-SIG7 isu;Ribosome_biogenesis_bacterial icw(5);EC49-61 icw(4);Possible_RNA_modification_and_stress_response_cluster	FIG00000225						ksgA	0	0	0	0	0
1273	lacI	fig|1005566.5.peg.1013	1.19637883008357	0.919220055710306	0.533426183844011	0.688022284122563	1.27437325905292	Transcriptional repressor of the lac operon	isu;Lactose_and_Galactose_Uptake_and_Utilization isu;Lactose_utilization		sp|P03023|LACI_ECOLI	0.6875	0.75	0.5	lacI	lacI	0	0	0	0	0
1274	lacY	fig|1005566.5.peg.1011	3.51086956521739	4.28260869565217	1.46739130434783	2.44565217391304	1.54347826086957	Lactose permease	icw(1);Lactose_and_Galactose_Uptake_and_Utilization icw(2);Lactose_utilization	FIG00134380						lacY	0	0	0	0	0
1275	lacZ	fig|1005566.5.peg.1012	3.42857142857143	4.74534161490683	1.06832298136646	2.91304347826087	3.80745341614907	Beta-galactosidase (EC 3.2.1.23)	icw(2);Lactose_and_Galactose_Uptake_and_Utilization isu;Galactosylceramide_and_Sulfatide_metabolism icw(1);Lactose_utilization	FIG00001548						lacZ	0	0	0	0	0
1276	lamB	fig|1005566.5.peg.315	0.447072072072072	0.51463963963964	0.171171171171171	0.304054054054054	0.261261261261261	Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	idu(1);Trehalose_Uptake_and_Utilization icw(4);Maltose_and_Maltodextrin_Utilization	FIG00001304	sp|P02943|LAMB_ECOLI;sp|C5A130|LAMB_ECOBW;sp|B1XC35|LAMB_ECODH	0.14285714285714285	0.0	0.0	lamB	lamB	0	0	0	0	0
1277	ldcA	fig|1005566.5.peg.1850	3.42035398230089	4.57522123893805	2.88938053097345	3.89380530973451	1.5353982300885	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	icw(1);Murein_Hydrolases isu;Recycling_of_Peptidoglycan_Amino_Acids isu;Metallocarboxypeptidases_(EC_3.4.17.-)	FIG00004788	sp|P76008|LDCA_ECOLI	0.0	1.5	0.5	ldcA	ldcA	0	0	0	0	0
1278	ldcC	fig|1005566.5.peg.894	2.33220338983051	2.36949152542373	1.10169491525424	1.4135593220339	1.52881355932203	Lysine decarboxylase 2, constitutive (EC 4.1.1.18)	isu;Lysine_degradation	FIG01304208						ldcC	0	0	0	0	0
1279	ldhA	fig|1005566.5.peg.2049	1.53097345132743	1.73451327433628	1.43141592920354	0.971238938053097	2.04867256637168	D-lactate dehydrogenase (EC 1.1.1.28)	isu;Fermentations:_Lactate isu;Fermentations:_Mixed_acid	FIG00000842						ldhA	0	0	0	0	0
1280	lepA	fig|1005566.5.peg.3266	3.51780558229066	2.99133782483157	3.63522617901829	3.22425409047161	0.993262752646776	Translation elongation factor LepA	isu;Heat_shock_dnaK_gene_cluster_extended icw(1);Universal_GTPases isu;Translation_elongation_factors_bacterial	FIG00000165	sp|P60785|LEPA_ECOLI;sp|C4ZYJ2|LEPA_ECOBW;sp|B1XB43|LEPA_ECODH	1.0	3.0	1.1818181818181819	lepA	lepA	0	0	0	0	0
1281	lepB	fig|1005566.5.peg.3265	1.53166666666667	1.84833333333333	2.73	1.99166666666667	1.03	Signal peptidase I (EC 3.4.21.89)	isu;Signal_peptidase isu;CBSS-176299.4.peg.1292	FIG00000015						lepB	0	0	0	0	0
1282	leuA	fig|1005566.5.peg.780	3.20661157024793	4.09090909090909	2.02479338842975	2.89256198347107	2.25619834710744	2-isopropylmalate synthase (EC 2.3.3.13)	icw(1);Branched-Chain_Amino_Acid_Biosynthesis icw(2);Leucine_Biosynthesis	FIG00000157						leuA	0	0	0	0	0
1283	leuB	fig|1005566.5.peg.779	3.80821917808219	4.3013698630137	1.28767123287671	2.3013698630137	1.95890410958904	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	icw(2);Branched-Chain_Amino_Acid_Biosynthesis icw(4);Leucine_Biosynthesis	FIG00000341						leuB	0	0	0	0	0
1284	leuC	fig|1005566.5.peg.778	3.41891891891892	4.24324324324324	1.58108108108108	2.5	1.89189189189189	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	icw(3);Branched-Chain_Amino_Acid_Biosynthesis icw(1);Leucine_Biosynthesis	FIG00000280	sp|P0A6A6|LEUC_ECOLI;sp|C4ZPZ5|LEUC_ECOBW	0.6557377049180328	2.2622950819672134	0.7540983606557378	leuC	leuC	0	0	0	0	0
1285	leuD	fig|1005566.5.peg.777	1.72566371681416	2.06194690265487	1.11504424778761	1.35398230088496	1.4070796460177	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33)	isu;Branched-Chain_Amino_Acid_Biosynthesis isu;Leucine_Biosynthesis	FIG00000282	sp|P30126|LEUD_ECOLI;sp|C4ZPZ4|LEUD_ECOBW	0.6216216216216216	1.8648648648648647	0.6216216216216216	leuD	leuD	0	0	0	0	0
1286	leuO	fig|1005566.5.peg.782	1.53869047619048	1.79464285714286	0.824404761904762	1.25595238095238	1.82738095238095	Probable transcriptional activator for leuABCD operon	isu;LysR-family_proteins_in_Escherichia_coli icw(2);Leucine_Biosynthesis	FIG00003339						leuO	0	0	0	0	0
1287	leuP	fig|1005566.5.rna.34	0.108695652173913	0.173913043478261	2.28260869565217	0.195652173913044	1.02173913043478	tRNA-Leu-CAG	idu(3);tRNAs							leuP	0	0	0	0	0
1288	leuQ	fig|1005566.5.rna.35	1.25757575757576	1.24242424242424	2.3030303030303	1.87878787878788	0.651515151515151	tRNA-Leu-CAG	idu(3);tRNAs							leuQ	0	0	0	0	0
1289	leuQ	fig|1005566.5.rna.33	0.875	0.8125	2.25	0.5	0.0	tRNA-Leu-CAG	idu(3);tRNAs							leuQ	0	0	0	0	0
1290	leuQ	fig|1005566.5.rna.9	0.674418604651163	0.953488372093023	3.32558139534884	1.0	0.697674418604651	tRNA-Leu-CAG	idu(3);tRNAs							leuQ	0	0	0	0	0
1291	leuS	fig|1005566.5.peg.1321	1.94026104417671	2.375	2.30120481927711	2.36596385542169	1.28664658634538	Leucyl-tRNA synthetase (EC 6.1.1.4)	isu;tRNA_aminoacylation,_Leu isu;A_hypothetical_protein_that_co-occurs_with_Leucyl-tRNA_synthetase isu;CBSS-208964.1.peg.3988	FIG00000114						leuS	1	1	1	1	1
1292	leuU	fig|1005566.5.rna.105	1.65217391304348	3.82608695652174	1.47826086956522	1.43478260869565	1.04347826086957	tRNA-Leu-GAG	isu;tRNAs							leuU	0	0	0	0	0
1293	leuW	fig|1005566.5.rna.51	0.466666666666667	0.866666666666667	2.53333333333333	2.46666666666667	0.866666666666667	tRNA-Leu-TAG								leuW	0	0	0	0	0
1294	leuX	fig|1005566.5.rna.32	0.888372093023256	1.27906976744186	0.53953488372093	0.967441860465116	0.372093023255814	tRNA-Leu-CAA	isu;tRNAs							leuX	0	0	0	0	0
1295	leuZ	fig|1005566.5.rna.67	0.980861244019139	1.42583732057416	2.62200956937799	1.74641148325359	0.473684210526316	tRNA-Leu-TAA								leuZ	0	0	0	0	0
1296	lexA	fig|1005566.5.peg.324	2.20209059233449	1.24216027874564	1.42682926829268	1.61498257839721	1.70557491289199	SOS-response repressor and protease LexA (EC 3.4.21.88)	isu;DNA_repair,_bacterial isu;DNA_repair,_bacterial_UmuCD_system	FIG00000510	sp|P0A7C2|LEXA_ECOLI;sp|C5A136|LEXA_ECOBW;sp|B1XC42|LEXA_ECODH	1.2857142857142856	1.2857142857142856	0.2857142857142857	lexA	lexA	0	0	0	0	0
1297	lgt	fig|1005566.5.peg.3516	3.14393939393939	4.60606060606061	1.68181818181818	2.76515151515152	1.54545454545455	Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-)	isu;Lipoprotein_Biosynthesis	FIG00000985	sp|P60955|LGT_ECOLI;sp|C4ZZY0|LGT_ECOBW;sp|B1XDN4|LGT_ECODH	0.75	2.25	0.25	lgt	lgt	0	0	0	0	0
1298	lhr	fig|1005566.5.peg.2332	3.64878048780488	4.19756097560976	1.6609756097561	2.65609756097561	1.77073170731707	Probable ATP-dependent helicase lhr (EC 3.6.1.-)	ff	FIG01319231						lhr	0	0	0	0	0
1299	ligA	fig|1005566.5.peg.3107	1.64331210191083	2.46656050955414	1.67993630573248	1.78980891719745	1.73885350318471	DNA ligase (EC 6.5.1.2)	isu;DNA_Repair_Base_Excision isu;CBSS-393121.3.peg.1913	FIG00051439						ligA	0	1	1	1	1
1300	ligB	fig|1005566.5.peg.4356	2.104	3.4	1.144	2.056	1.38	DNA ligase (EC 6.5.1.2), LigB	ff	FIG00137286						ligB	1	1	1	1	1
1301	ligT	fig|1005566.5.peg.853	3.61728395061728	3.85185185185185	2.87654320987654	3.02469135802469	2.2716049382716	2'-5' RNA ligase	isu;RNA_processing_orphans	FIG00004261						ligT	0	1	1	1	1
1302	lipA	fig|1005566.5.peg.1306	0.489185457892315	0.633686148182237	0.800736309249885	0.641509433962264	1.28071790151864	Lipoate synthase	icw(2);Lipoic_acid_synthesis_cluster icw(2);Lipoic_acid_metabolism	FIG00000362	sp|P60716|LIPA_ECOLI;sp|C4ZWB5|LIPA_ECOBW	0.42857142857142855	1.5	0.5714285714285714	lipA	lipA	0	0	0	0	0
1303	lipB	fig|1005566.5.peg.1308	4.20802919708029	5.63138686131387	4.11678832116788	4.47080291970803	2.31751824817518	Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase	icw(1);Lipoic_acid_synthesis_cluster icw(1);Lipoic_acid_metabolism	FIG00000528						lipB	0	0	0	0	0
1304	livF	fig|1005566.5.peg.3727	4.09677419354839	5.74193548387097	1.32258064516129	4.06451612903226	2.19354838709677	Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	icw(1);ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	FIG00006551	sp|P22731|LIVF_ECOLI	1.1111111111111112	2.6666666666666665	0.5555555555555556	livF	livF	0	0	0	0	0
1305	livG	fig|1005566.5.peg.3726	2.76190476190476	5.23809523809524	1.47619047619048	3.61904761904762	3.33333333333333	Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	icw(4);ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	FIG00020185	sp|P0A9S7|LIVG_ECOLI	0.8666666666666666	2.6	0.8666666666666666	livG	livG	0	0	0	0	0
1306	livH	fig|1005566.5.peg.3724	2.85294117647059	6.05882352941176	1.82352941176471	2.97058823529412	2.20588235294118	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	isu;ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	FIG00003435						livH	0	0	0	0	0
1307	livJ	fig|1005566.5.peg.3720	2.61702127659574	3.46276595744681	1.03723404255319	2.27127659574468	1.3936170212766	Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)	icw(3);ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	FIG00055715	sp|P0AD96|LIVJ_ECOLI	0.782608695652174	2.8136645962732922	0.9378881987577641	livJ	livJ	0	0	0	0	0
1308	livK	fig|1005566.5.peg.3723	4.48780487804878	5.31707317073171	1.39024390243902	3.29268292682927	4.17073170731707	Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)	icw(4);ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)		sp|P04816|LIVK_ECOLI	1.1555555555555554	2.7333333333333334	1.0666666666666667	livK	livK	0	0	0	0	0
1309	livM	fig|1005566.5.peg.3725	3.35955056179775	5.10112359550562	1.71910112359551	2.62921348314607	1.84269662921348	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	icw(2);ABC_transporter_branched-chain_amino_acid_(TC_3.A.1.4.1)	FIG00005172	sp|P22729|LIVM_ECOLI				livM	livM	0	0	0	0	0
1310	lldD	fig|1005566.5.peg.4312	0.200379266750948	0.262958280657396	0.126422250316056	0.182996207332491	0.312262958280657	L-lactate dehydrogenase (EC 1.1.2.3)	isu;Respiratory_dehydrogenases_1 icw(2);Lactate_utilization isu;L-rhamnose_utilization	FIG00121995	sp|P33232|LLDD_ECOLI;sp|C4ZXJ7|LLDD_ECOBW;sp|B1X8M0|LLDD_ECODH	1.0	4.8	0.7999999999999999	lldD	lldD	0	0	0	0	0
1311	lldP	fig|1005566.5.peg.4310	0.528835690968444	0.237486398258977	0.103917301414581	0.160500544069641	0.694776931447225	L-lactate permease	idu(1);Lactate_utilization							lldP	1	1	1	1	1
1312	lldR	fig|1005566.5.peg.4311	0.37070938215103	0.202898550724638	0.118993135011442	0.128146453089245	0.581998474446987	Lactate-responsive regulator LldR in Enterobacteria, GntR family	icw(1);Lactate_utilization	FIG00004506						lldR	0	0	0	0	0
1313	lnt	fig|1005566.5.peg.1336	2.45794392523365	1.81775700934579	1.22780373831776	1.4357476635514	1.04205607476636	Apolipoprotein N-acyltransferase (EC 2.3.1.-) / Copper homeostasis protein CutE	isu;Copper_homeostasis:_copper_tolerance isu;tRNA-methylthiotransferase_containing_cluster icw(1);tRNA-methylthiotransferase_containing_cluster isu;Lipoprotein_Biosynthesis	FIG00001006	sp|P23930|LNT_ECOLI	1.0	0.0	0.5	lnt	lnt	1	1	1	1	1
1314	lolA	fig|1005566.5.peg.1558	5.71539961013645	4.45224171539961	1.38011695906433	2.6374269005848	1.90058479532164	Outer membrane lipoprotein carrier protein LolA	isu;Lipoprotein_sorting_system isu;Lipopolysaccharide_assembly icw(2);CBSS-83333.1.peg.876	FIG00001098	sp|P61316|LOLA_ECOLI;sp|C4ZQ17|LOLA_ECOBW;sp|B1X831|LOLA_ECODH	1.0	6.0	2.5999999999999996	lolA	lolA	0	0	0	0	0
1315	lolB	fig|1005566.5.peg.1869	1.84375	1.75625	0.88125	1.4	0.7	Outer membrane lipoprotein LolB	icw(7);A_Gammaproteobacteria_Cluster_Relating_to_Translation isu;Lipoprotein_sorting_system isu;Lipopolysaccharide_assembly		sp|P61320|LOLB_ECOLI;sp|C4ZTQ0|LOLB_ECOBW;sp|B1XAQ0|LOLB_ECODH	0.8888888888888888	3.6666666666666665	1.4444444444444444	lolB	lolB	0	0	0	0	0
1316	lolC	fig|1005566.5.peg.1793	1.4900153609831	1.91244239631336	1.54531490015361	2.07373271889401	0.76036866359447	Lipoprotein releasing system transmembrane protein LolC	isu;Lipoprotein_sorting_system isu;Lipopolysaccharide_assembly	FIG00009971	sp|P0ADC3|LOLC_ECOLI	1.0	6.0	0.0	lolC	lolC	1	1	1	1	1
1317	lolD	fig|1005566.5.peg.1794	2.03720930232558	2.38604651162791	2.06976744186047	2.04186046511628	0.869767441860465	Lipoprotein releasing system ATP-binding protein LolD	icw(1);Lipoprotein_sorting_system icw(1);Lipopolysaccharide_assembly	FIG00000771	sp|P75957|LOLD_ECOLI	0.42857142857142855	0.8571428571428571	0.14285714285714285	lolD	lolD	0	0	0	0	0
1318	lolE	fig|1005566.5.peg.1795	1.16819571865443	1.26299694189602	1.35168195718654	1.32874617737003	1.02293577981651	Lipoprotein releasing system transmembrane protein LolE	icw(2);Lipoprotein_sorting_system icw(2);Lipopolysaccharide_assembly	FIG00023187						lolE	0	0	0	0	0
1319	lomR	fig|1005566.5.peg.2033	4.93877551020408	5.0	2.12244897959184	3.95918367346939	2.68367346938776	Mobile element protein	ff	FIG01306568						lomR	0	0	0	0	0
1320	lomR	fig|1005566.5.peg.2034	3.0	1.33333333333333	1.16666666666667	2.08333333333333	0.916666666666667	Attachment invasion locus protein precursor	ff	FIG00643483						lomR	0	0	0	0	0
1321	lon	fig|1005566.5.peg.1110	3.37399267399267	2.78937728937729	2.34578754578755	1.80549450549451	1.94908424908425	ATP-dependent protease La (EC 3.4.21.53) Type I	icw(1);Proteolysis_in_bacteria,_ATP-dependent icw(2);Proteasome_bacterial		sp|P0A9M0|LON_ECOLI	0.8983050847457628	2.847457627118644	1.0169491525423728	lon	lon	0	0	0	0	0
1322	lpcA	fig|1005566.5.peg.924	1.24903225806452	1.33677419354839	2.19096774193548	1.56129032258065	1.76516129032258	Phosphoheptose isomerase 1 (EC 5.3.1.-)	isu;LOS_core_oligosaccharide_biosynthesis isu;Capsular_heptose_biosynthesis	FIG00002799						lpcA	0	0	0	0	0
1323	lpd	fig|1005566.5.peg.820	1.24237082736587	0.86878924754875	1.10388895009364	1.25107414343946	0.888289082295913	Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	icw(1);TCA_Cycle icw(1);TCA_Cycle isu;5-FCL-like_protein icw(1);Pyruvate_metabolism_II:_acetyl-CoA,_acetogenesis_from_pyruvate isu;Leucine_Degradation_and_HMG-CoA_Metabolism isu;Glycine_cleavage_system							lpd	0	0	0	0	0
1324	lplA	fig|1005566.5.peg.692	2.64814814814815	3.74691358024691	1.94444444444444	2.72222222222222	1.94444444444444	Lipoate-protein ligase A	icw(1);Lipoic_acid_metabolism	FIG00000465	sp|P32099|LPLA_ECOLI;sp|C4ZT68|LPLA_ECOBW;sp|B1XFJ6|LPLA_ECODH	1.3333333333333333	3.0	1.0	lplA	lplA	0	0	0	0	0
1325	lpp	fig|1005566.5.peg.2357	0.0631592289981797	0.156220129497718	0.645448047144484	0.205459184945682	0.875404160883045	major outer membrane lipoprotein	ff	FIG01045210	sp|P69776|LPP_ECOLI	0.8333333333333334	2.5	0.8541666666666666	lpp	lpp	0	0	0	0	0
1326	lpxA	fig|1005566.5.peg.889	0.583683767872161	0.892346509671993	2.13961312026913	1.23044575273339	1.73170731707317	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129)	icw(2);Llipid_A_biosynthesis_cluster icw(1);KDO2-Lipid_A_biosynthesis	FIG00000508	sp|P0A722|LPXA_ECOLI;sp|C4ZRS3|LPXA_ECOBW;sp|B1XD50|LPXA_ECODH	0.7777777777777778	2.0	0.7777777777777778	lpxA	lpxA	0	0	0	0	0
1327	lpxB	fig|1005566.5.peg.890	1.38939670932358	1.62157221206581	2.54661791590494	1.75868372943327	1.54113345521024	Lipid-A-disaccharide synthase (EC 2.4.1.182)	icw(3);Llipid_A_biosynthesis_cluster icw(2);KDO2-Lipid_A_biosynthesis	FIG00000611	sp|P10441|LPXB_ECOLI;sp|C4ZRS4|LPXB_ECOBW;sp|B1XD51|LPXB_ECODH	1.3333333333333333	1.0	0.6666666666666666	lpxB	lpxB	0	0	0	0	0
1328	lpxC	fig|1005566.5.peg.802	1.19146413752223	1.28788776921557	2.57202133965619	1.63090298360008	1.7010472238688	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)	icw(1);CBSS-349966.3.peg.197 isu;KDO2-Lipid_A_biosynthesis	FIG00000615	sp|P0A725|LPXC_ECOLI;sp|C4ZRJ1|LPXC_ECOBW;sp|B1XC73|LPXC_ECODH	1.0	3.0	1.2	lpxC	lpxC	0	1	1	1	1
1329	lpxD	fig|1005566.5.peg.887	1.25299684542587	1.29779179810726	2.29211356466877	1.82523659305994	0.977917981072555	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.-)	isu;Llipid_A_biosynthesis_cluster isu;KDO2-Lipid_A_biosynthesis		sp|P21645|LPXD_ECOLI	1.1428571428571428	5.142857142857142	1.2857142857142856	lpxD	lpxD	0	1	1	1	1
1330	lpxH	fig|1005566.5.peg.1193	2.42537313432836	2.80597014925373	1.52238805970149	2.2910447761194	0.805970149253731	UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)	isu;Llipid_A_biosynthesis_cluster isu;KDO2-Lipid_A_biosynthesis	FIG00000943						lpxH	0	0	0	0	0
1331	lpxK	fig|1005566.5.peg.1582	1.65497076023392	2.34502923976608	2.39181286549708	1.56140350877193	1.19298245614035	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	icw(4);KDO2-Lipid_A_biosynthesis_cluster_2 icw(1);KDO2-Lipid_A_biosynthesis	FIG00138202						lpxK	1	1	1	1	1
1332	lpxL	fig|1005566.5.peg.1725	2.73122529644269	3.41897233201581	4.20553359683794	3.61660079051383	2.17391304347826	Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)	idu(1);KDO2-Lipid_A_biosynthesis							lpxL	0	0	0	0	0
1333	lpxM	fig|1005566.5.peg.2541	2.8025	2.55	1.935	1.995	1.27	Lipid A biosynthesis (KDO) 2-(lauroyl)-lipid IVA acyltransferase (EC 2.3.1.-)	isu;KDO2-Lipid_A_biosynthesis	FIG01259873						lpxM	0	0	0	0	0
1334	lrhA	fig|1005566.5.peg.2983	1.23039215686275	1.10196078431373	1.58627450980392	1.31666666666667	1.84803921568627	LysR family transcriptional regulator lrhA	isu;LysR-family_proteins_in_Escherichia_coli isu;LysR-family_proteins_in_Salmonella_enterica_Typhimurium	FIG00003117	sp|P36771|LRHA_ECOLI				lrhA	lrhA	0	0	0	0	0
